# S&P 500 total-return level. <1988-01-04: ^GSPC daily price return + Shiller monthly dividends (http://www.econ.yale.edu/~shiller/data/ie_data.xls) accrued daily; >=1988-01-04: ^SP500TR daily returns. Built by sp500bt.index_tr.write_manual_csv()
date,close
1984-06-28,133.982300
1984-06-29,134.305776
1984-07-02,134.348830
1984-07-03,134.812825
1984-07-05,134.013858
1984-07-06,133.583209
1984-07-09,134.591485
1984-07-10,134.204542
1984-07-11,132.184846
1984-07-12,131.745080
1984-07-13,132.517045
1984-07-16,133.174977
1984-07-17,133.885741
1984-07-18,133.050242
1984-07-19,132.170653
1984-07-20,131.475483
1984-07-23,130.973577
1984-07-24,130.005551
1984-07-25,130.919420
1984-07-26,132.044591
1984-07-27,133.046804
1984-07-30,132.192415
1984-07-31,132.631708
1984-08-01,135.665927
1984-08-02,139.132116
1984-08-03,142.995174
1984-08-06,143.238847
1984-08-07,143.368035
1984-08-08,142.536879
1984-08-09,145.900174
1984-08-10,145.817908
1984-08-13,145.850214
1984-08-14,144.983259
1984-08-15,143.578274
1984-08-16,144.457255
1984-08-17,144.807129
1984-08-20,145.536421
1984-08-21,148.109959
1984-08-22,147.453953
1984-08-23,147.530436
1984-08-24,147.898250
1984-08-27,146.977065
1984-08-28,147.848336
1984-08-29,147.598086
1984-08-30,147.188801
1984-08-31,147.283017
1984-09-04,145.721100
1984-09-05,145.228254
1984-09-06,146.459074
1984-09-07,145.355984
1984-09-10,145.287332
1984-09-11,145.484018
1984-09-12,145.716124
1984-09-13,148.629366
1984-09-14,149.401421
1984-09-17,149.509737
1984-09-18,148.458261
1984-09-19,147.858209
1984-09-20,148.356296
1984-09-21,146.790405
1984-09-24,146.473529
1984-09-25,146.803524
1984-09-26,147.417235
1984-09-27,148.048799
1984-09-28,147.314911
1984-10-01,146.026158
1984-10-02,145.136377
1984-10-03,144.139991
1984-10-04,144.589799
1984-10-05,144.400688
1984-10-08,143.936394
1984-10-09,143.551907
1984-10-10,143.966503
1984-10-11,144.585421
1984-10-12,145.852844
1984-10-15,147.289280
1984-10-16,146.433564
1984-10-17,145.888744
1984-10-18,149.432352
1984-10-19,149.331830
1984-10-22,148.822304
1984-10-23,148.606146
1984-10-24,148.727920
1984-10-25,147.960193
1984-10-26,147.076681
1984-10-29,146.646837
1984-10-30,148.504100
1984-10-31,147.860488
1984-11-01,149.133261
1984-11-02,149.097356
1984-11-05,150.156842
1984-11-06,151.813292
1984-11-07,150.735050
1984-11-08,150.324890
1984-11-09,149.388876
1984-11-12,149.201406
1984-11-13,147.988684
1984-11-14,148.032988
1984-11-15,147.970272
1984-11-16,146.400113
1984-11-19,145.525524
1984-11-20,146.524616
1984-11-21,146.845621
1984-11-23,149.023344
1984-11-26,147.826736
1984-11-27,148.514010
1984-11-28,147.406289
1984-11-29,146.441281
1984-11-30,146.172968
1984-12-03,145.521883
1984-12-04,146.050428
1984-12-05,144.934244
1984-12-06,145.552395
1984-12-07,145.133315
1984-12-10,145.671221
1984-12-11,145.914004
1984-12-12,145.548366
1984-12-13,144.842567
1984-12-14,145.658380
1984-12-17,146.510156
1984-12-18,150.567930
1984-12-19,149.745165
1984-12-20,149.074534
1984-12-21,148.323126
1984-12-24,149.471441
1984-12-26,149.239634
1984-12-27,148.622284
1984-12-28,149.107711
1984-12-31,150.014757
1985-01-02,148.363085
1985-01-03,147.671105
1985-01-04,146.898223
1985-01-07,147.426565
1985-01-08,147.227908
1985-01-09,148.322016
1985-01-10,151.158337
1985-01-11,150.824868
1985-01-14,153.186074
1985-01-15,153.481368
1985-01-16,153.848598
1985-01-17,153.460971
1985-01-18,154.017089
1985-01-21,157.557967
1985-01-22,157.808549
1985-01-23,159.471073
1985-01-24,158.966208
1985-01-25,159.567750
1985-01-28,159.638536
1985-01-29,161.266134
1985-01-30,161.480964
1985-01-31,161.722832
1985-02-01,160.852597
1985-02-04,162.431504
1985-02-05,162.695755
1985-02-06,162.563694
1985-02-07,163.846167
1985-02-08,164.209691
1985-02-11,162.725592
1985-02-12,162.800784
1985-02-13,165.346498
1985-02-14,164.528923
1985-02-15,163.828458
1985-02-19,163.615014
1985-02-20,163.509803
1985-02-21,162.646513
1985-02-22,161.927475
1985-02-25,161.840265
1985-02-26,163.622205
1985-02-27,163.236938
1985-02-28,163.691657
1985-03-01,165.571247
1985-03-04,164.541474
1985-03-05,164.722587
1985-03-06,163.321857
1985-03-07,162.318689
1985-03-08,161.975450
1985-03-11,161.722569
1985-03-12,162.537023
1985-03-13,161.234624
1985-03-14,160.945426
1985-03-15,159.787386
1985-03-18,160.131711
1985-03-19,162.567350
1985-03-20,162.178367
1985-03-21,162.450416
1985-03-22,162.197148
1985-03-25,161.255350
1985-03-26,161.699682
1985-03-27,162.733151
1985-03-28,162.760703
1985-03-29,163.803596
1985-04-01,164.384338
1985-04-02,163.740926
1985-04-03,162.480652
1985-04-04,162.435749
1985-04-08,161.556114
1985-04-09,161.747145
1985-04-10,162.873044
1985-04-11,163.599724
1985-04-12,163.945185
1985-04-15,164.317960
1985-04-16,164.599968
1985-04-17,165.063699
1985-04-18,164.328241
1985-04-19,164.601310
1985-04-22,164.256401
1985-04-23,165.356756
1985-04-24,165.729956
1985-04-25,166.821578
1985-04-26,165.712498
1985-04-29,164.330362
1985-04-30,163.630299
1985-05-01,162.328400
1985-05-02,162.937431
1985-05-03,163.937961
1985-05-06,163.882630
1985-05-07,164.610315
1985-05-08,164.509430
1985-05-09,165.720089
1985-05-10,167.896548
1985-05-13,168.223830
1985-05-14,167.576132
1985-05-15,168.213386
1985-05-16,169.260939
1985-05-17,170.892112
1985-05-20,173.015927
1985-05-21,172.969614
1985-05-22,172.011199
1985-05-23,171.162113
1985-05-24,171.818299
1985-05-28,171.452584
1985-05-29,171.314963
1985-05-30,171.405535
1985-05-31,173.075514
1985-06-03,172.894955
1985-06-04,173.581928
1985-06-05,173.721003
1985-06-06,174.572656
1985-06-07,173.341204
1985-06-10,173.215321
1985-06-11,172.815209
1985-06-12,171.537431
1985-06-13,169.482247
1985-06-14,171.130389
1985-06-17,170.638531
1985-06-18,171.409023
1985-06-19,170.788915
1985-06-20,170.909931
1985-06-21,173.575455
1985-06-24,173.183872
1985-06-25,173.753609
1985-06-26,174.076173
1985-06-27,175.177314
1985-06-28,175.774820
1985-07-01,176.333187
1985-07-02,175.975303
1985-07-03,175.489056
1985-07-05,176.496848
1985-07-08,175.982936
1985-07-09,175.203061
1985-07-10,176.440566
1985-07-11,176.990380
1985-07-12,177.338449
1985-07-15,176.842510
1985-07-16,178.704756
1985-07-17,179.585282
1985-07-18,178.446598
1985-07-19,179.162151
1985-07-22,178.473016
1985-07-23,176.847099
1985-07-24,175.983247
1985-07-25,176.451213
1985-07-26,176.790629
1985-07-29,174.244859
1985-07-30,174.575181
1985-07-31,175.512214
1985-08-01,176.633364
1985-08-02,176.081302
1985-08-05,175.317655
1985-08-06,172.870793
1985-08-07,172.668028
1985-08-08,173.863653
1985-08-09,173.311174
1985-08-12,172.703378
1985-08-13,172.426847
1985-08-14,172.555335
1985-08-15,172.444443
1985-08-16,171.403461
1985-08-19,171.688584
1985-08-20,173.281818
1985-08-21,174.304089
1985-08-22,172.672700
1985-08-23,172.524844
1985-08-26,172.681146
1985-08-27,173.436717
1985-08-28,174.137071
1985-08-29,174.256552
1985-08-30,174.007137
1985-09-03,173.374672
1985-09-04,172.908160
1985-09-05,172.847619
1985-09-06,173.774654
1985-09-09,173.815624
1985-09-10,172.600882
1985-09-11,170.905709
1985-09-12,169.699763
1985-09-13,169.010937
1985-09-16,169.014991
1985-09-17,167.642005
1985-09-18,167.997321
1985-09-19,169.582325
1985-09-20,168.375016
1985-09-23,170.487806
1985-09-24,168.965514
1985-09-25,167.183886
1985-09-26,167.798703
1985-09-30,168.561748
1985-10-01,171.356129
1985-10-02,170.447330
1985-10-03,170.751517
1985-10-04,169.722043
1985-10-07,168.497873
1985-10-08,168.524257
1985-10-09,169.152957
1985-10-10,169.420303
1985-10-11,170.837062
1985-10-14,172.800997
1985-10-15,172.558522
1985-10-16,174.346862
1985-10-17,174.076490
1985-10-18,173.527776
1985-10-21,173.479988
1985-10-22,174.508532
1985-10-23,175.509405
1985-10-24,174.988215
1985-10-25,174.104903
1985-10-28,174.354166
1985-10-29,175.745656
1985-10-30,176.552258
1985-10-31,176.346491
1985-11-01,177.965609
1985-11-04,177.735948
1985-11-05,178.807316
1985-11-06,179.200337
1985-11-07,179.100710
1985-11-08,180.154039
1985-11-11,183.495269
1985-11-12,184.269912
1985-11-13,183.388785
1985-11-14,185.242980
1985-11-15,184.389478
1985-11-18,184.978488
1985-11-19,184.971809
1985-11-20,185.300322
1985-11-21,187.584408
1985-11-22,187.717438
1985-11-25,186.658160
1985-11-26,186.986873
1985-11-27,188.759953
1985-11-29,188.445731
1985-12-02,186.881043
1985-12-03,187.283167
1985-12-04,190.454602
1985-12-05,190.157453
1985-12-06,189.356596
1985-12-09,190.561210
1985-12-10,190.721074
1985-12-11,192.541922
1985-12-12,192.963149
1985-12-13,195.988652
1985-12-16,197.959695
1985-12-17,196.709809
1985-12-18,195.954676
1985-12-19,196.180093
1985-12-20,197.068748
1985-12-23,194.883890
1985-12-24,193.577010
1985-12-26,194.082908
1985-12-27,195.944156
1985-12-30,196.973693
1985-12-31,197.563974
1986-01-02,196.011808
1986-01-03,197.246371
1986-01-06,197.059362
1986-01-07,200.034275
1986-01-08,194.607783
1986-01-09,192.895432
1986-01-10,192.783203
1986-01-13,193.522726
1986-01-14,193.475988
1986-01-15,195.020941
1986-01-16,195.901259
1986-01-17,195.236364
1986-01-20,194.421512
1986-01-21,192.819589
1986-01-22,190.692743
1986-01-23,191.433127
1986-01-24,193.504511
1986-01-27,194.432601
1986-01-28,196.729598
1986-01-29,197.207869
1986-01-30,196.335804
1986-01-31,198.661925
1986-02-03,200.739731
1986-02-04,199.674849
1986-02-05,199.867226
1986-02-06,200.378714
1986-02-07,201.434719
1986-02-10,203.044815
1986-02-11,202.777199
1986-02-12,202.857028
1986-02-13,204.233071
1986-02-14,206.483018
1986-02-18,209.043387
1986-02-19,206.548396
1986-02-20,208.893407
1986-02-21,211.182374
1986-02-24,210.952032
1986-02-25,210.467763
1986-02-26,210.735797
1986-02-27,213.336613
1986-02-28,213.510648
1986-03-03,212.130729
1986-03-04,211.183494
1986-03-05,211.177289
1986-03-06,211.952402
1986-03-07,212.398110
1986-03-10,213.380592
1986-03-11,218.224380
1986-03-12,219.056445
1986-03-13,219.700243
1986-03-14,222.897355
1986-03-17,221.157344
1986-03-18,222.234922
1986-03-19,222.096766
1986-03-20,223.014380
1986-03-21,220.028868
1986-03-24,221.936862
1986-03-25,221.393093
1986-03-26,223.858127
1986-03-27,225.465052
1986-03-31,225.430529
1986-04-01,221.911289
1986-04-02,222.477993
1986-04-03,219.448640
1986-04-04,215.909143
1986-04-07,215.881275
1986-04-08,220.527381
1986-04-09,220.773365
1986-04-10,223.342819
1986-04-11,222.927644
1986-04-14,224.194032
1986-04-15,224.648010
1986-04-16,228.919739
1986-04-17,229.714066
1986-04-18,229.128496
1986-04-21,231.388283
1986-04-22,229.223660
1986-04-23,228.618954
1986-04-24,228.903117
1986-04-25,229.187301
1986-04-28,229.963419
1986-04-29,227.560924
1986-04-30,222.868434
1986-05-01,222.558088
1986-05-02,222.238226
1986-05-05,225.051381
1986-05-06,224.617852
1986-05-07,223.549898
1986-05-08,224.574508
1986-05-09,225.286727
1986-05-12,225.061329
1986-05-13,223.983330
1986-05-14,225.084276
1986-05-15,222.167709
1986-05-16,220.615425
1986-05-19,221.062835
1986-05-20,223.851754
1986-05-21,223.256390
1986-05-22,227.714913
1986-05-23,228.911761
1986-05-27,232.166919
1986-05-28,233.980659
1986-05-29,235.291804
1986-05-30,234.724447
1986-06-02,232.562847
1986-06-03,233.039422
1986-06-04,231.579687
1986-06-05,233.233549
1986-06-06,233.283060
1986-06-09,227.891494
1986-06-10,227.561128
1986-06-11,229.063903
1986-06-12,229.436424
1986-06-13,233.495320
1986-06-16,233.905956
1986-06-17,232.244907
1986-06-18,232.883751
1986-06-19,232.030255
1986-06-20,235.407316
1986-06-23,233.231938
1986-06-24,234.945704
1986-06-25,236.783324
1986-06-26,236.633182
1986-06-27,237.481902
1986-06-30,238.692273
1986-07-01,239.863509
1986-07-02,240.520982
1986-07-03,239.684196
1986-07-07,232.345699
1986-07-08,230.033038
1986-07-09,231.233579
1986-07-10,231.443875
1986-07-11,230.720859
1986-07-14,226.835358
1986-07-15,222.625456
1986-07-16,223.941084
1986-07-17,224.980563
1986-07-18,225.286331
1986-07-21,225.201358
1986-07-22,227.080102
1986-07-23,227.576680
1986-07-24,226.919556
1986-07-25,229.113748
1986-07-28,225.127805
1986-07-29,223.764556
1986-07-30,225.740171
1986-07-31,225.321155
1986-08-01,224.197503
1986-08-04,225.259259
1986-08-05,226.282972
1986-08-06,226.132598
1986-08-07,226.354572
1986-08-08,226.232818
1986-08-11,229.893032
1986-08-12,232.464848
1986-08-13,234.721754
1986-08-14,235.306948
1986-08-15,236.197990
1986-08-18,236.448856
1986-08-19,235.648340
1986-08-20,238.795764
1986-08-21,238.731211
1986-08-22,239.259496
1986-08-25,237.014538
1986-08-26,241.856484
1986-08-27,242.327584
1986-08-28,241.918583
1986-08-29,242.035775
1986-09-02,237.846986
1986-09-03,239.371244
1986-09-04,242.991924
1986-09-05,239.806654
1986-09-08,237.607116
1986-09-09,237.188338
1986-09-10,236.635430
1986-09-11,225.287976
1986-09-12,220.998964
1986-09-15,222.247011
1986-09-16,222.067498
1986-09-17,222.060454
1986-09-18,222.695604
1986-09-19,222.631058
1986-09-22,225.270153
1986-09-23,226.011047
1986-09-24,226.627367
1986-09-25,222.390488
1986-09-26,222.805524
1986-09-29,220.611016
1986-09-30,221.995329
1986-10-01,224.212094
1986-10-02,224.547904
1986-10-03,224.375008
1986-10-06,225.430948
1986-10-07,225.104376
1986-10-08,227.312944
1986-10-09,226.544502
1986-10-10,226.217791
1986-10-13,226.659589
1986-10-14,226.169463
1986-10-15,229.494104
1986-10-16,230.224367
1986-10-17,229.589889
1986-10-20,226.859769
1986-10-21,226.801973
1986-10-22,227.196068
1986-10-23,230.128945
1986-10-24,229.176686
1986-10-27,229.695993
1986-10-28,230.196106
1986-10-29,231.841217
1986-10-30,234.535367
1986-10-31,234.823946
1986-11-03,236.610535
1986-11-04,237.030463
1986-11-05,237.431207
1986-11-06,236.782442
1986-11-07,236.721050
1986-11-10,237.102704
1986-11-11,238.052771
1986-11-12,237.663763
1986-11-13,234.210438
1986-11-14,235.671712
1986-11-17,234.463232
1986-11-18,228.299411
1986-11-19,229.182842
1986-11-20,233.451203
1986-11-21,237.160806
1986-11-24,238.729504
1986-11-25,239.459097
1986-11-26,240.073013
1986-11-28,240.542254
1986-12-01,240.408446
1986-12-02,245.216963
1986-12-03,245.102435
1986-12-04,244.350618
1986-12-05,242.575125
1986-12-08,242.595763
1986-12-09,240.810158
1986-12-10,242.463382
1986-12-11,239.798135
1986-12-12,239.036111
1986-12-15,239.897514
1986-12-16,241.696528
1986-12-17,239.329604
1986-12-18,238.605858
1986-12-19,241.488466
1986-12-22,240.571140
1986-12-23,238.270710
1986-12-24,238.697619
1986-12-26,238.892410
1986-12-29,236.745903
1986-12-30,235.518351
1986-12-31,234.387421
1987-01-02,238.561752
1987-01-05,244.149916
1987-01-06,244.752989
1987-01-07,247.253908
1987-01-08,249.174121
1987-01-09,250.610348
1987-01-12,252.162957
1987-01-13,251.855829
1987-01-14,254.493983
1987-01-15,257.287478
1987-01-16,258.084998
1987-01-19,261.082744
1987-01-20,260.823880
1987-01-21,259.692445
1987-01-22,265.609741
1987-01-23,261.947136
1987-01-26,261.503848
1987-01-27,265.551335
1987-01-28,267.183862
1987-01-29,266.090420
1987-01-30,265.967128
1987-02-02,268.302412
1987-02-03,267.891363
1987-02-04,271.469702
1987-02-05,272.980706
1987-02-06,271.928723
1987-02-09,270.138606
1987-02-10,267.173156
1987-02-11,269.607691
1987-02-12,267.778001
1987-02-13,271.777386
1987-02-17,277.438818
1987-02-18,277.406276
1987-02-19,277.587526
1987-02-20,277.535516
1987-02-23,274.557254
1987-02-24,275.078883
1987-02-25,276.203477
1987-02-26,275.227508
1987-02-27,276.469137
1987-03-02,275.332499
1987-03-03,276.452885
1987-03-04,280.862189
1987-03-05,282.741854
1987-03-06,282.908866
1987-03-09,280.642534
1987-03-10,283.165288
1987-03-11,282.660605
1987-03-12,283.577389
1987-03-13,282.313068
1987-03-16,280.727218
1987-03-17,284.887607
1987-03-18,285.220340
1987-03-19,286.517537
1987-03-20,290.533164
1987-03-23,293.477356
1987-03-24,293.975907
1987-03-25,292.778699
1987-03-26,293.345561
1987-03-27,288.697343
1987-03-30,281.972087
1987-03-31,284.440406
1987-04-01,285.135979
1987-04-02,286.387517
1987-04-03,293.032796
1987-04-06,294.567501
1987-04-07,289.468614
1987-04-08,290.057269
1987-04-09,285.796385
1987-04-10,285.467843
1987-04-13,278.795317
1987-04-14,272.522219
1987-04-15,277.709213
1987-04-16,280.153310
1987-04-20,279.385162
1987-04-21,286.234141
1987-04-22,280.523843
1987-04-23,280.194996
1987-04-24,275.049962
1987-04-27,275.385402
1987-04-28,276.082446
1987-04-29,278.128150
1987-04-30,281.864913
1987-05-01,281.576815
1987-05-04,282.911464
1987-05-05,288.792672
1987-05-06,288.954263
1987-05-07,288.245486
1987-05-08,286.969360
1987-05-11,285.243124
1987-05-12,286.970050
1987-05-13,287.669887
1987-05-14,287.958779
1987-05-15,281.328653
1987-05-18,280.599714
1987-05-19,273.752602
1987-05-20,272.406695
1987-05-21,274.360347
1987-05-22,276.343592
1987-05-26,283.184831
1987-05-27,282.847171
1987-05-28,284.870341
1987-05-29,284.258242
1987-06-01,284.025283
1987-06-02,282.714352
1987-06-03,287.656201
1987-06-04,289.275737
1987-06-05,287.699702
1987-06-08,290.937255
1987-06-09,291.517982
1987-06-10,291.735949
1987-06-11,293.003321
1987-06-12,295.869558
1987-06-15,297.392256
1987-06-16,299.013196
1987-06-17,299.093905
1987-06-18,299.989075
1987-06-19,301.276873
1987-06-22,303.938836
1987-06-23,302.773014
1987-06-24,301.263483
1987-06-25,303.356874
1987-06-26,301.621217
1987-06-29,302.379554
1987-06-30,298.581179
1987-07-01,297.571947
1987-07-02,300.246157
1987-07-06,299.580551
1987-07-07,302.048985
1987-07-08,302.955392
1987-07-09,302.230585
1987-07-10,303.097862
1987-07-13,302.402418
1987-07-14,305.432475
1987-07-15,305.208788
1987-07-16,307.482416
1987-07-17,309.372773
1987-07-20,306.257771
1987-07-21,303.496468
1987-07-22,303.449709
1987-07-23,302.832368
1987-07-24,304.300675
1987-07-27,305.690434
1987-07-28,307.375537
1987-07-29,310.674814
1987-07-30,313.068918
1987-07-31,313.701322
1987-08-03,312.661935
1987-08-04,311.376300
1987-08-05,313.595883
1987-08-06,317.214041
1987-08-07,318.143931
1987-08-10,323.102426
1987-08-11,328.386497
1987-08-12,327.494138
1987-08-13,329.754506
1987-08-14,329.137837
1987-08-17,329.289772
1987-08-18,324.533589
1987-08-19,325.138957
1987-08-20,330.111406
1987-08-21,331.190131
1987-08-24,328.689860
1987-08-25,332.115680
1987-08-26,329.979811
1987-08-27,326.867285
1987-08-28,322.620105
1987-08-31,325.376501
1987-09-01,319.096252
1987-09-02,317.433048
1987-09-03,316.016366
1987-09-04,312.586270
1987-09-08,309.520961
1987-09-09,309.910262
1987-09-10,313.113178
1987-09-11,317.935683
1987-09-14,319.055775
1987-09-15,313.816230
1987-09-16,311.005731
1987-09-17,311.108825
1987-09-18,311.073616
1987-09-21,306.839541
1987-09-22,315.726718
1987-09-23,317.430721
1987-09-24,316.011888
1987-09-25,316.480754
1987-09-28,319.519797
1987-09-29,318.060955
1987-09-30,318.233338
1987-10-01,323.704495
1987-10-02,324.468947
1987-10-05,324.511447
1987-10-06,315.780465
1987-10-07,315.140436
1987-10-08,310.839817
1987-10-09,307.815121
1987-10-12,306.185354
1987-10-13,311.294843
1987-10-14,302.132780
1987-10-15,295.087966
1987-10-16,279.895032
1987-10-19,222.641774
1987-10-20,234.547225
1987-10-21,255.922185
1987-10-22,245.921219
1987-10-23,245.924185
1987-10-26,225.596939
1987-10-27,231.099372
1987-10-28,231.221258
1987-10-29,242.642564
1987-10-30,249.634243
1987-11-02,253.596533
1987-11-03,248.744245
1987-11-04,246.935835
1987-11-05,252.447147
1987-11-06,248.445876
1987-11-09,241.298872
1987-11-10,237.197180
1987-11-11,240.111523
1987-11-12,246.718819
1987-11-13,243.895923
1987-11-16,245.044207
1987-11-17,241.386318
1987-11-18,243.915501
1987-11-19,238.488369
1987-11-20,240.461943
1987-11-23,241.481924
1987-11-24,244.897090
1987-11-25,242.657251
1987-11-27,238.955749
1987-11-30,229.009871
1987-12-01,230.733529
1987-12-02,232.208800
1987-12-03,224.045813
1987-12-04,222.795672
1987-12-07,227.644570
1987-12-08,233.797800
1987-12-09,237.792166
1987-12-10,232.529840
1987-12-11,234.305269
1987-12-14,241.178867
1987-12-15,241.829505
1987-12-16,247.111465
1987-12-17,242.064611
1987-12-18,248.254582
1987-12-21,248.666441
1987-12-22,249.108264
1987-12-23,252.340719
1987-12-24,251.247635
1987-12-28,244.840964
1987-12-29,243.897135
1987-12-30,247.191153
1987-12-31,246.446540
1988-01-04,256.019989
1988-01-05,258.769989
1988-01-06,259.029999
1988-01-07,261.209991
1988-01-08,243.550003
1988-01-11,247.669998
1988-01-12,245.600006
1988-01-13,246.020004
1988-01-14,246.089996
1988-01-15,252.289993
1988-01-18,252.119995
1988-01-19,249.570007
1988-01-20,242.869995
1988-01-21,243.380005
1988-01-22,246.750000
1988-01-25,252.509995
1988-01-26,249.949997
1988-01-27,249.759995
1988-01-28,253.669998
1988-01-29,257.470001
1988-02-01,255.509995
1988-02-02,256.149994
1988-02-03,252.789993
1988-02-04,252.970001
1988-02-05,251.919998
1988-02-08,250.100006
1988-02-09,252.770004
1988-02-10,257.760010
1988-02-11,257.059998
1988-02-12,258.869995
1988-02-16,261.140015
1988-02-17,260.540009
1988-02-18,259.230011
1988-02-19,262.959991
1988-02-22,267.079987
1988-02-23,266.480011
1988-02-24,265.959991
1988-02-25,263.100006
1988-02-26,263.989990
1988-02-29,269.480011
1988-03-01,269.440002
1988-03-02,269.750000
1988-03-03,269.649994
1988-03-04,269.100006
1988-03-07,269.220001
1988-03-08,271.339996
1988-03-09,271.029999
1988-03-10,265.779999
1988-03-11,266.899994
1988-03-14,268.359985
1988-03-15,268.130005
1988-03-16,270.869995
1988-03-17,273.269989
1988-03-18,273.179993
1988-03-21,270.790009
1988-03-22,270.899994
1988-03-23,270.980011
1988-03-24,265.380005
1988-03-25,260.720001
1988-03-28,260.279999
1988-03-29,262.329987
1988-03-30,260.320007
1988-03-31,261.149994
1988-04-04,258.410004
1988-04-05,260.890015
1988-04-06,267.940002
1988-04-07,268.609985
1988-04-08,271.920013
1988-04-11,272.679993
1988-04-12,273.899994
1988-04-13,274.109985
1988-04-14,262.209991
1988-04-15,262.230011
1988-04-18,261.679993
1988-04-19,260.390015
1988-04-20,258.579987
1988-04-21,258.880005
1988-04-22,262.640015
1988-04-25,265.040009
1988-04-26,266.609985
1988-04-27,266.519989
1988-04-28,265.320007
1988-04-29,264.040009
1988-05-02,264.329987
1988-05-03,265.890015
1988-05-04,263.230011
1988-05-05,261.839996
1988-05-06,260.589996
1988-05-09,259.880005
1988-05-10,261.010010
1988-05-11,256.649994
1988-05-12,257.209991
1988-05-13,260.200012
1988-05-16,262.290009
1988-05-17,259.049988
1988-05-18,255.020004
1988-05-19,256.299988
1988-05-20,256.760010
1988-05-23,254.580002
1988-05-24,257.329987
1988-05-25,257.640015
1988-05-26,258.529999
1988-05-27,257.399994
1988-05-31,266.320007
1988-06-01,270.950012
1988-06-02,269.579987
1988-06-03,270.739990
1988-06-06,271.410004
1988-06-07,269.559998
1988-06-08,276.019989
1988-06-09,274.779999
1988-06-10,275.869995
1988-06-13,276.070007
1988-06-14,279.010010
1988-06-15,279.170013
1988-06-16,274.420013
1988-06-17,275.359985
1988-06-20,273.619995
1988-06-21,276.399994
1988-06-22,280.459991
1988-06-23,279.609985
1988-06-24,278.739990
1988-06-27,273.970001
1988-06-28,277.320007
1988-06-29,275.970001
1988-06-30,278.540009
1988-07-01,276.859985
1988-07-05,281.049988
1988-07-06,277.190002
1988-07-07,276.950012
1988-07-08,275.160004
1988-07-11,275.730011
1988-07-12,272.980011
1988-07-13,274.480011
1988-07-14,275.470001
1988-07-15,277.290009
1988-07-18,275.739990
1988-07-19,273.679993
1988-07-20,275.230011
1988-07-21,271.829987
1988-07-22,268.609985
1988-07-25,269.890015
1988-07-26,270.450012
1988-07-27,267.760010
1988-07-28,271.350006
1988-07-29,277.489990
1988-08-01,277.760010
1988-08-02,277.709991
1988-08-03,278.679993
1988-08-04,277.809998
1988-08-05,277.070007
1988-08-08,275.959991
1988-08-09,272.570007
1988-08-10,267.890015
1988-08-11,268.799988
1988-08-12,268.600006
1988-08-15,264.769989
1988-08-16,266.730011
1988-08-17,266.950012
1988-08-18,267.239990
1988-08-19,266.450012
1988-08-22,263.179993
1988-08-23,263.299988
1988-08-24,267.440002
1988-08-25,265.459991
1988-08-26,266.040009
1988-08-29,268.859985
1988-08-30,269.079987
1988-08-31,268.070007
1988-09-01,264.850006
1988-09-02,271.190002
1988-09-06,272.369995
1988-09-07,272.660004
1988-09-08,272.690002
1988-09-09,273.779999
1988-09-12,273.410004
1988-09-13,274.420013
1988-09-14,276.359985
1988-09-15,275.160004
1988-09-16,277.760010
1988-09-19,275.890015
1988-09-20,276.929993
1988-09-21,277.429993
1988-09-22,276.420013
1988-09-23,277.019989
1988-09-26,276.320007
1988-09-27,275.700012
1988-09-28,276.549988
1988-09-29,280.179993
1988-09-30,279.489990
1988-10-03,279.089996
1988-10-04,278.350006
1988-10-05,279.619995
1988-10-06,280.170013
1988-10-07,286.040009
1988-10-10,286.209991
1988-10-11,285.899994
1988-10-12,281.839996
1988-10-13,283.119995
1988-10-14,283.440002
1988-10-17,284.390015
1988-10-18,287.459991
1988-10-19,284.980011
1988-10-20,291.059998
1988-10-21,291.869995
1988-10-24,290.489990
1988-10-25,290.619995
1988-10-26,289.660004
1988-10-27,285.440002
1988-10-28,286.750000
1988-10-31,287.269989
1988-11-01,287.510010
1988-11-02,287.510010
1988-11-03,287.709991
1988-11-04,284.970001
1988-11-07,282.649994
1988-11-08,283.970001
1988-11-09,282.149994
1988-11-10,282.589996
1988-11-11,276.630005
1988-11-14,276.549988
1988-11-15,277.209991
1988-11-16,272.600006
1988-11-17,273.420013
1988-11-18,275.429993
1988-11-21,275.190002
1988-11-22,276.209991
1988-11-23,278.089996
1988-11-25,276.359985
1988-11-28,277.890015
1988-11-29,280.290009
1988-11-30,283.179993
1988-12-01,281.950012
1988-12-02,281.309998
1988-12-05,284.600006
1988-12-06,287.390015
1988-12-07,287.959991
1988-12-08,286.350006
1988-12-09,286.929993
1988-12-12,286.429993
1988-12-13,286.239990
1988-12-14,285.220001
1988-12-15,284.160004
1988-12-16,286.260010
1988-12-19,288.980011
1988-12-20,287.500000
1988-12-21,287.410004
1988-12-22,286.890015
1988-12-23,288.170013
1988-12-27,287.100006
1988-12-28,287.369995
1988-12-29,289.809998
1988-12-30,288.119995
1989-01-03,285.649994
1989-01-04,289.989990
1989-01-05,290.609985
1989-01-06,291.290009
1989-01-09,291.649994
1989-01-10,291.029999
1989-01-11,292.730011
1989-01-12,293.929993
1989-01-13,294.720001
1989-01-16,295.000000
1989-01-17,294.390015
1989-01-18,297.480011
1989-01-19,297.869995
1989-01-20,297.600006
1989-01-23,295.440002
1989-01-24,299.640015
